person_age,person_gender,person_education,person_emp_exp,person_home_ownership,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_income_log,loan_amnt_log
29.0,male,High School,3,OWN,VENTURE,13.05,0.15,9.0,669,No,0,10.14356688055654,8.268731832117737
24.0,female,Associate,0,RENT,EDUCATION,12.91,0.19,4.0,562,Yes,0,10.868758906631905,9.210340371976184
24.0,male,Bachelor,0,RENT,VENTURE,10.95,0.18,2.0,534,Yes,0,10.684943185186642,8.987196820661973
29.0,male,Master,1,RENT,HOMEIMPROVEMENT,10.9,0.12,9.0,550,Yes,0,10.66983872535449,8.517193191416238
31.0,male,Bachelor,10,RENT,MEDICAL,10.52,0.19,8.0,688,No,0,10.131339999578072,8.468002947225466
29.0,male,Bachelor,8,RENT,DEBTCONSOLIDATION,9.58,0.03,6.0,580,Yes,0,10.740951503864313,7.3277805384216315
22.0,female,Bachelor,0,MORTGAGE,EDUCATION,10.95,0.06,2.0,636,No,0,11.0694624957204,8.294049640102028
27.0,female,Associate,3,MORTGAGE,MEDICAL,6.62,0.04,4.0,527,Yes,0,11.159416931230806,8.006367567650246
23.0,male,High School,0,MORTGAGE,DEBTCONSOLIDATION,10.33,0.24,4.0,625,No,0,11.41216546181908,9.978966013712034
28.0,female,High School,5,RENT,DEBTCONSOLIDATION,9.87,0.16,7.0,582,Yes,0,10.964328743517239,9.104979856318357
27.0,male,High School,3,MORTGAGE,VENTURE,13.57,0.04,7.0,606,Yes,0,11.198009219564678,8.006367567650246
24.0,female,Bachelor,0,RENT,VENTURE,7.5,0.07,3.0,652,Yes,0,10.91315933190759,8.186742787113518
25.0,female,Associate,0,MORTGAGE,PERSONAL,17.45,0.24,3.0,559,Yes,0,11.7023302099857,10.295732322473437
38.0,female,Associate,15,MORTGAGE,EDUCATION,10.18,0.08,14.0,704,No,0,11.916208193419326,9.392661928770137
23.0,male,Master,0,RENT,MEDICAL,5.65,0.04,4.0,715,Yes,0,10.304174597191192,7.175489713624222
34.0,male,Master,11,MORTGAGE,MEDICAL,12.55,0.23,7.0,556,Yes,0,10.746239381075412,9.259130536145614
30.0,female,High School,9,MORTGAGE,PERSONAL,9.03,0.13,10.0,681,No,0,11.85483290408138,9.798127036878302
25.0,male,High School,5,RENT,EDUCATION,16.46,0.1,6.0,685,No,0,11.29266525283555,8.949235314374855
23.0,male,Associate,0,MORTGAGE,VENTURE,14.03,0.12,4.0,628,Yes,0,11.113685937656255,8.987196820661973
26.0,female,High School,6,MORTGAGE,DEBTCONSOLIDATION,11.55,0.09,2.0,679,Yes,0,11.752162813581196,9.392661928770137
25.0,female,High School,0,RENT,DEBTCONSOLIDATION,12.26,0.03,4.0,632,No,0,10.980348316039725,7.600902459542082
24.0,male,Bachelor,0,MORTGAGE,MEDICAL,8.93,0.18,4.0,614,Yes,0,11.25910361000655,9.563880407219427
24.0,female,Master,0,RENT,EDUCATION,7.14,0.17,3.0,634,No,0,10.980569722653874,9.210340371976184
34.0,male,Master,9,RENT,EDUCATION,11.01,0.24,9.0,645,No,0,11.244444531767412,9.798127036878302
37.0,male,High School,13,RENT,HOMEIMPROVEMENT,7.15,0.11,14.0,562,Yes,0,11.420601821024686,9.210340371976184
24.0,female,Bachelor,4,RENT,PERSONAL,10.78,0.12,5.0,622,No,0,10.270281129996023,8.160518247477505
29.0,male,Associate,6,RENT,EDUCATION,11.11,0.12,5.0,681,No,0,11.365248783518455,9.210340371976184
25.0,male,High School,0,MORTGAGE,PERSONAL,9.55,0.12,5.0,597,Yes,0,11.541124119328908,9.433483923290392
28.0,male,Bachelor,5,MORTGAGE,PERSONAL,7.92,0.14,8.0,654,Yes,0,10.898644916162183,8.926915889777042
25.0,female,Master,1,RENT,VENTURE,12.9,0.23,3.0,693,Yes,0,10.874304347764848,9.392661928770137
26.0,female,Associate,5,MORTGAGE,HOMEIMPROVEMENT,11.01,0.23,4.0,664,Yes,0,11.735780974804474,10.27097384268651
46.0,female,Associate,21,RENT,EDUCATION,13.12,0.03,16.0,708,No,0,10.888520457808427,7.415175109613295
29.0,male,Master,3,MORTGAGE,EDUCATION,9.72,0.03,8.0,645,Yes,0,11.52263814382402,8.006367567650246
36.0,male,Associate,15,MORTGAGE,DEBTCONSOLIDATION,12.15,0.16,10.0,704,No,0,11.419153102119054,9.574983485564092
29.0,female,Associate,8,RENT,EDUCATION,11.49,0.09,8.0,644,Yes,0,10.437169958445047,8.006367567650246
23.0,male,Master,1,RENT,EDUCATION,11.01,0.06,4.0,651,No,0,10.903052687603003,8.124743020385568
31.0,male,High School,11,MORTGAGE,PERSONAL,11.71,0.06,6.0,642,Yes,0,11.349594441107186,8.517193191416238
29.0,male,Bachelor,8,MORTGAGE,PERSONAL,6.54,0.03,6.0,607,No,0,11.573069971549787,7.974188669286011
26.0,female,High School,4,MORTGAGE,DEBTCONSOLIDATION,6.07,0.04,3.0,645,No,0,11.366731380651093,8.133293861222633
23.0,male,High School,0,RENT,EDUCATION,11.88,0.05,3.0,644,No,0,11.020152572311689,8.006367567650246
23.0,female,High School,2,RENT,DEBTCONSOLIDATION,6.16,0.1,4.0,628,Yes,0,11.54081296845712,9.210340371976184
24.0,female,Associate,0,MORTGAGE,VENTURE,11.72,0.2,3.0,653,Yes,0,11.750129699932772,10.126631103850338
29.0,male,High School,5,RENT,MEDICAL,8.51,0.07,8.0,680,No,0,11.353167426585026,8.68946441235669
23.0,male,Bachelor,0,RENT,MEDICAL,11.86,0.1,3.0,600,Yes,0,11.01644643491116,8.699514748210191
24.0,female,Master,1,MORTGAGE,PERSONAL,14.13,0.05,5.0,613,No,0,11.700615916753062,8.606302366488013
29.0,female,High School,5,RENT,PERSONAL,11.8,0.14,7.0,578,No,0,11.362300230119235,9.392661928770137
30.0,female,High School,8,MORTGAGE,VENTURE,12.12,0.01,8.0,611,Yes,0,12.262590020615344,7.883069351305753
25.0,male,Bachelor,1,RENT,PERSONAL,9.18,0.24,4.0,678,No,0,10.843690104456597,9.41311793733752
23.0,female,Associate,0,RENT,DEBTCONSOLIDATION,7.2,0.02,4.0,688,Yes,0,11.111297983743281,7.147559271189454
24.0,male,Master,0,RENT,VENTURE,10.48,0.15,4.0,689,Yes,0,11.798698215827054,9.903487552536127
25.0,male,High School,0,RENT,EDUCATION,12.38,0.16,3.0,651,Yes,0,10.707907735505502,8.85366542803745
25.0,female,High School,3,MORTGAGE,DEBTCONSOLIDATION,10.36,0.1,4.0,584,Yes,0,11.663764954567034,9.392661928770137
36.0,male,High School,15,MORTGAGE,EDUCATION,12.05,0.04,13.0,557,Yes,0,12.105362411643197,8.85366542803745
26.0,female,Master,2,RENT,DEBTCONSOLIDATION,7.76,0.07,3.0,702,No,0,11.114996885748722,8.411832675758411
26.0,female,Bachelor,7,MORTGAGE,VENTURE,13.49,0.16,5.0,620,No,0,10.519213586127488,8.699514748210191
24.0,female,High School,2,RENT,MEDICAL,8.52,0.14,4.0,665,Yes,0,10.685949704772932,8.699514748210191
23.0,male,Bachelor,3,RENT,EDUCATION,9.63,0.17,2.0,671,Yes,0,10.872256876055413,9.104979856318357
23.0,male,High School,0,MORTGAGE,HOMEIMPROVEMENT,8.0,0.05,4.0,581,Yes,0,11.92447866961887,8.922658299524402
35.0,female,Bachelor,13,MORTGAGE,DEBTCONSOLIDATION,9.69,0.19,13.0,714,Yes,0,11.03690376339893,9.392661928770137
30.0,female,Bachelor,8,MORTGAGE,PERSONAL,7.23,0.11,6.0,565,Yes,0,10.935104972379959,8.699514748210191
26.0,male,Bachelor,4,MORTGAGE,HOMEIMPROVEMENT,11.11,0.2,5.0,634,No,0,10.829094751047633,9.210340371976184
27.0,female,High School,1,MORTGAGE,HOMEIMPROVEMENT,12.24,0.01,10.0,658,Yes,0,11.861065086459035,7.603897968521881
33.0,female,Doctorate,11,RENT,MEDICAL,13.28,0.25,10.0,598,Yes,0,11.165224420592418,9.769956159911606
24.0,female,High School,3,MORTGAGE,EDUCATION,10.36,0.02,3.0,596,Yes,0,12.287933699010495,8.58185670474196
24.0,female,High School,0,RENT,PERSONAL,10.08,0.15,3.0,520,Yes,0,10.341387581787455,8.420021279663963
30.0,male,Associate,11,RENT,DEBTCONSOLIDATION,12.82,0.11,8.0,633,Yes,0,11.023339344196657,8.85366542803745
31.0,male,Associate,7,RENT,MEDICAL,10.89,0.17,9.0,711,No,0,11.161991154874562,9.392661928770137
22.0,male,Associate,1,RENT,MEDICAL,12.4,0.09,4.0,632,Yes,0,10.832674766145303,8.476371196895983
44.0,female,High School,21,RENT,EDUCATION,10.11,0.15,17.0,588,Yes,0,10.306716829702717,8.39728289474368
25.0,male,High School,1,MORTGAGE,PERSONAL,10.73,0.19,3.0,564,Yes,0,11.480205973007298,9.798127036878302
29.0,female,Bachelor,4,RENT,DEBTCONSOLIDATION,8.47,0.03,7.0,643,Yes,0,10.974351732001512,7.600902459542082
37.0,male,Master,13,RENT,EDUCATION,8.39,0.15,9.0,729,No,0,10.411749893898953,8.517193191416238
23.0,female,Master,0,RENT,MEDICAL,9.49,0.16,5.0,655,No,0,10.131658445564364,8.294049640102028
22.0,male,Bachelor,0,RENT,MEDICAL,11.2,0.2,4.0,650,No,0,10.294752311243151,8.699514748210191
25.0,male,High School,0,RENT,PERSONAL,13.03,0.14,4.0,601,Yes,0,10.667489204064298,8.699514748210191
24.0,male,High School,0,RENT,EDUCATION,13.16,0.07,6.0,615,Yes,0,12.393568293597857,9.680344001221918
24.0,male,Bachelor,1,RENT,DEBTCONSOLIDATION,9.79,0.18,4.0,697,Yes,0,11.095711609827516,9.392661928770137
32.0,male,High School,7,MORTGAGE,DEBTCONSOLIDATION,11.01,0.2,8.0,562,Yes,0,10.521938126192444,8.922658299524402
27.0,female,High School,1,MORTGAGE,PERSONAL,7.11,0.13,6.0,592,Yes,0,11.021984164509613,8.987196820661973
24.0,female,Bachelor,5,OWN,EDUCATION,12.55,0.16,4.0,689,No,0,10.199435369404942,8.390041405755754
29.0,male,Master,9,MORTGAGE,HOMEIMPROVEMENT,10.37,0.21,10.0,613,Yes,0,11.674516964537785,10.126631103850338
28.0,male,High School,5,RENT,EDUCATION,10.8,0.19,7.0,658,Yes,0,10.846283886687548,9.210340371976184
24.0,female,Associate,2,MORTGAGE,PERSONAL,11.34,0.14,3.0,690,Yes,0,11.20258870195364,9.210340371976184
24.0,female,Bachelor,4,RENT,MEDICAL,11.77,0.18,4.0,669,No,0,11.2784555114508,9.546812608597396
36.0,male,Master,10,RENT,MEDICAL,6.11,0.24,12.0,655,Yes,0,10.515668682606062,9.090993614343617
29.0,female,Associate,4,MORTGAGE,VENTURE,15.34,0.07,7.0,713,No,0,12.308651796777616,9.615805480084347
24.0,male,Master,0,RENT,DEBTCONSOLIDATION,10.35,0.24,4.0,694,Yes,0,10.956806057566476,9.546812608597396
37.0,male,High School,15,MORTGAGE,DEBTCONSOLIDATION,11.01,0.09,12.0,595,Yes,0,11.589599427866304,9.210340371976184
23.0,female,High School,2,RENT,PERSONAL,9.48,0.08,2.0,667,Yes,0,11.05399628699274,8.476371196895983
31.0,male,Associate,12,MORTGAGE,EDUCATION,9.69,0.07,8.0,541,Yes,0,11.49540283650021,8.881419551507804
26.0,male,High School,3,RENT,PERSONAL,11.26,0.13,4.0,620,No,0,12.182645357079465,10.126631103850338
24.0,male,High School,2,RENT,DEBTCONSOLIDATION,11.08,0.18,4.0,635,No,0,10.375457996333441,8.68406264365127
27.0,male,Bachelor,3,RENT,VENTURE,10.05,0.11,6.0,604,Yes,0,11.021591962782166,8.794824928014517
32.0,male,High School,9,MORTGAGE,DEBTCONSOLIDATION,6.91,0.04,7.0,661,Yes,0,12.002921654454132,8.737452587550584
24.0,male,Associate,1,MORTGAGE,PERSONAL,6.76,0.07,2.0,545,Yes,0,10.498111898237447,7.824046010856292
30.0,male,Bachelor,8,MORTGAGE,MEDICAL,10.88,0.16,8.0,676,Yes,0,11.112194134834576,9.305650551780507
26.0,male,High School,1,MORTGAGE,PERSONAL,9.82,0.01,3.0,647,Yes,0,11.542862836322143,6.990256500493881
23.0,female,Master,0,RENT,MEDICAL,7.02,0.2,2.0,588,Yes,0,10.442609045456965,8.85366542803745
31.0,female,Bachelor,11,RENT,EDUCATION,11.12,0.02,9.0,700,Yes,0,11.350947565559865,7.600902459542082
22.0,female,Bachelor,0,MORTGAGE,DEBTCONSOLIDATION,10.69,0.1,3.0,703,Yes,0,11.531855162354324,9.210340371976184
25.0,female,High School,4,RENT,EDUCATION,11.01,0.07,4.0,635,Yes,0,10.695914297187898,8.006367567650246
23.0,male,Bachelor,1,RENT,PERSONAL,6.12,0.22,2.0,615,Yes,0,10.801756869812465,9.305650551780507
30.0,male,Associate,9,MORTGAGE,PERSONAL,13.09,0.15,9.0,609,No,0,10.84786026853724,8.965206802770357
28.0,male,Associate,4,MORTGAGE,EDUCATION,11.83,0.17,8.0,618,No,0,11.390701332224854,9.615805480084347
34.0,female,Associate,13,MORTGAGE,MEDICAL,6.62,0.07,10.0,639,Yes,0,11.017546590193263,8.294049640102028
29.0,male,Bachelor,10,RENT,MEDICAL,12.08,0.07,6.0,662,Yes,0,10.818757763856276,8.125926802707886
28.0,male,High School,6,RENT,VENTURE,6.26,0.2,5.0,566,Yes,0,11.076573222778281,9.459775257244461
25.0,male,High School,3,MORTGAGE,EDUCATION,6.35,0.04,3.0,663,No,0,10.886015362183436,7.600902459542082
21.0,female,Bachelor,0,RENT,MEDICAL,10.74,0.08,2.0,578,Yes,0,9.86775674258033,7.318539548567902
39.0,male,High School,19,RENT,HOMEIMPROVEMENT,10.86,0.07,10.0,572,Yes,0,11.925008625379968,9.210340371976184
23.0,male,High School,1,MORTGAGE,PERSONAL,8.22,0.11,4.0,694,Yes,0,11.572683829341058,9.392661928770137
24.0,male,Associate,3,RENT,EDUCATION,10.62,0.09,4.0,596,No,0,10.92141387112624,8.52615293278771
29.0,female,Bachelor,8,RENT,DEBTCONSOLIDATION,11.74,0.09,8.0,619,No,0,10.912083955194309,8.517193191416238
27.0,female,Associate,3,MORTGAGE,PERSONAL,11.0,0.05,4.0,674,No,0,11.628171952974615,8.699514748210191
26.0,male,Bachelor,6,MORTGAGE,EDUCATION,6.92,0.04,3.0,628,No,0,11.162360389143696,8.006367567650246
25.0,male,Master,2,MORTGAGE,VENTURE,16.29,0.09,4.0,663,No,0,11.417119162117213,8.987196820661973
29.0,male,Associate,5,MORTGAGE,HOMEIMPROVEMENT,11.32,0.08,6.0,420,Yes,0,11.541085230764084,9.0441677169216
25.0,male,Bachelor,0,MORTGAGE,VENTURE,12.37,0.07,4.0,538,Yes,0,11.54241630373726,8.922658299524402
24.0,male,Associate,0,MORTGAGE,VENTURE,10.47,0.13,4.0,664,Yes,0,12.002388525372183,9.95227771670556
25.0,female,Associate,0,RENT,DEBTCONSOLIDATION,13.37,0.08,4.0,506,Yes,0,10.340257510472705,7.824046010856292
35.0,male,High School,13,RENT,MEDICAL,12.58,0.08,12.0,632,No,0,10.818297188128485,8.294049640102028
25.0,male,Master,3,OWN,MEDICAL,11.79,0.2,6.0,650,Yes,0,10.315000999178496,8.699514748210191
29.0,female,Associate,3,RENT,MEDICAL,10.62,0.17,9.0,651,No,0,10.985462200051215,9.210340371976184
23.0,male,Bachelor,1,MORTGAGE,EDUCATION,10.17,0.26,4.0,518,Yes,0,11.481826877868198,10.126631103850338
26.0,male,Associate,6,MORTGAGE,VENTURE,15.57,0.28,4.0,620,No,0,11.3975146134589,10.126631103850338
38.0,male,Associate,14,RENT,VENTURE,11.01,0.08,14.0,694,No,0,10.958792120937073,8.471149252914831
26.0,male,Associate,5,MORTGAGE,HOMEIMPROVEMENT,10.87,0.18,4.0,594,Yes,0,11.015279276316353,9.287301413112312
32.0,male,Associate,9,RENT,MEDICAL,9.7,0.09,9.0,599,Yes,0,10.36753598474319,8.006367567650246
28.0,female,Bachelor,5,MORTGAGE,EDUCATION,7.18,0.01,7.0,690,Yes,0,11.31438915674886,7.110696122978827
39.0,female,Associate,19,RENT,EDUCATION,8.94,0.19,13.0,649,Yes,0,10.797164509538696,9.121399862679535
30.0,male,Associate,7,RENT,VENTURE,6.09,0.06,6.0,666,No,0,11.529615409755392,8.699514748210191
31.0,female,Associate,10,MORTGAGE,PERSONAL,11.63,0.17,6.0,654,No,0,11.519911009143941,9.734832186505988
24.0,male,Associate,2,RENT,MEDICAL,12.69,0.17,4.0,660,Yes,0,10.7490553457913,8.987196820661973
25.0,male,High School,0,RENT,VENTURE,8.64,0.2,5.0,604,No,0,10.99159485655909,9.392661928770137
23.0,female,Master,1,RENT,EDUCATION,8.86,0.11,3.0,639,Yes,0,11.599800165953452,9.392661928770137
25.0,female,Associate,6,RENT,EDUCATION,11.18,0.13,4.0,666,Yes,0,10.519213586127488,8.476371196895983
28.0,male,High School,2,RENT,MEDICAL,10.08,0.06,10.0,574,Yes,0,10.959435873514742,8.205764725234456
24.0,male,High School,1,MORTGAGE,VENTURE,10.79,0.19,6.0,684,No,0,11.96749179997391,10.308952660644293
33.0,male,Associate,10,RENT,EDUCATION,10.22,0.14,8.0,652,No,0,11.196459756424646,9.210340371976184
24.0,male,Master,2,OWN,EDUCATION,9.36,0.19,3.0,679,No,0,11.721580563716024,10.079832954301699
48.0,female,High School,28,RENT,MEDICAL,12.87,0.23,23.0,709,No,0,10.69713596151793,9.210340371976184
23.0,female,Bachelor,0,RENT,PERSONAL,11.89,0.09,4.0,598,No,0,10.85199374877264,8.389359819906353
42.0,male,High School,18,MORTGAGE,HOMEIMPROVEMENT,9.29,0.08,16.0,691,Yes,0,11.027166367619959,8.517193191416238
30.0,male,Bachelor,10,MORTGAGE,DEBTCONSOLIDATION,13.36,0.24,5.0,702,No,0,11.226895360600828,9.80890211004626
30.0,male,High School,4,MORTGAGE,HOMEIMPROVEMENT,10.99,0.1,9.0,612,Yes,0,11.112223992711087,8.779557455883728
26.0,female,Associate,7,RENT,VENTURE,7.06,0.12,2.0,699,No,0,11.01541085526391,8.881836305004146
24.0,female,Bachelor,4,MORTGAGE,HOMEIMPROVEMENT,13.77,0.13,4.0,577,Yes,0,11.229779754319612,9.210340371976184
28.0,female,Associate,7,MORTGAGE,VENTURE,8.31,0.03,7.0,607,No,0,11.424520389961815,8.006367567650246
32.0,male,Master,8,MORTGAGE,HOMEIMPROVEMENT,9.82,0.11,6.0,585,Yes,0,11.487135750783924,9.305650551780507
29.0,male,High School,9,MORTGAGE,EDUCATION,10.46,0.1,6.0,534,Yes,0,11.621950258952712,9.329722128996263
25.0,female,Associate,0,RENT,MEDICAL,11.25,0.09,3.0,652,Yes,0,10.689305067937381,8.294049640102028
28.0,male,Associate,6,MORTGAGE,PERSONAL,7.26,0.03,5.0,649,Yes,0,12.001272323775792,8.638879709672837
25.0,male,Master,3,RENT,EDUCATION,7.12,0.12,3.0,678,Yes,0,11.702172981834916,9.615805480084347
24.0,female,Associate,1,MORTGAGE,PERSONAL,13.55,0.18,4.0,680,No,0,10.952839566550185,9.210340371976184
25.0,male,High School,2,RENT,EDUCATION,13.61,0.21,3.0,517,Yes,0,11.48358933793472,9.903487552536127
25.0,female,Associate,3,RENT,EDUCATION,5.82,0.13,4.0,677,Yes,0,10.918971823296669,8.85366542803745
23.0,female,Bachelor,0,MORTGAGE,EDUCATION,14.78,0.02,3.0,682,No,0,11.934821509536139,8.074649075066652
25.0,male,High School,1,MORTGAGE,DEBTCONSOLIDATION,7.99,0.22,2.0,679,Yes,0,11.434012119327251,9.904387147778964
28.0,female,Associate,6,MORTGAGE,VENTURE,7.95,0.11,5.0,591,Yes,0,11.415665385346271,9.210340371976184
23.0,male,High School,2,MORTGAGE,PERSONAL,8.12,0.02,4.0,600,Yes,0,11.56697794928981,7.444833273892193
24.0,male,Associate,3,MORTGAGE,EDUCATION,7.69,0.07,5.0,625,No,0,11.590849005717923,8.987196820661973
29.0,male,Bachelor,4,MORTGAGE,MEDICAL,8.1,0.05,8.0,662,No,0,10.848462918270192,7.824046010856292
24.0,female,High School,5,RENT,VENTURE,9.98,0.1,4.0,652,No,0,11.924896033277854,9.615805480084347
25.0,female,Bachelor,2,RENT,MEDICAL,13.82,0.1,4.0,658,No,0,11.546108758760461,9.210340371976184
22.0,male,Bachelor,2,RENT,PERSONAL,7.02,0.14,3.0,660,Yes,0,11.159758646073097,9.210340371976184
23.0,male,High School,0,RENT,VENTURE,8.05,0.2,3.0,596,No,0,10.614990235380386,8.981430225767635
26.0,male,High School,3,RENT,VENTURE,10.35,0.14,4.0,599,No,0,10.511893504640982,8.517193191416238
25.0,male,Bachelor,3,MORTGAGE,VENTURE,13.18,0.03,5.0,601,No,0,11.056319682406446,7.600902459542082
22.0,female,Bachelor,0,MORTGAGE,MEDICAL,11.01,0.02,3.0,644,No,0,10.777100402128553,6.907755278982137
23.0,female,Bachelor,3,RENT,MEDICAL,13.89,0.08,3.0,659,Yes,0,10.44595718163658,7.977625098784593
34.0,female,Master,11,RENT,DEBTCONSOLIDATION,10.88,0.19,11.0,704,Yes,0,10.470164069042124,8.803424211600703
32.0,female,Associate,9,MORTGAGE,VENTURE,13.22,0.03,7.0,665,No,0,11.424848065434961,8.058960017769417
22.0,female,High School,0,MORTGAGE,PERSONAL,13.13,0.36,2.0,662,No,0,11.473633549282107,10.46310334047155
28.0,female,Bachelor,5,MORTGAGE,EDUCATION,11.64,0.3,5.0,573,Yes,0,11.275010856752338,10.085809109330082
25.0,female,Associate,5,MORTGAGE,EDUCATION,6.11,0.03,4.0,664,Yes,0,11.53107967555027,7.993619994827744
35.0,male,Master,11,RENT,DEBTCONSOLIDATION,12.09,0.11,9.0,671,Yes,0,11.019628643488533,8.85366542803745
24.0,male,Bachelor,5,MORTGAGE,DEBTCONSOLIDATION,11.19,0.07,4.0,695,Yes,0,11.563580555749173,8.921190556249368
25.0,male,High School,2,MORTGAGE,VENTURE,12.87,0.03,4.0,672,No,0,12.02467666026271,8.450625947144124
36.0,female,Associate,15,OWN,VENTURE,12.7,0.12,11.0,660,No,0,12.17051800411631,10.085809109330082
24.0,male,Master,0,RENT,MEDICAL,10.37,0.06,5.0,704,Yes,0,11.290843849602396,8.517193191416238
35.0,male,Associate,11,RENT,PERSONAL,7.33,0.16,9.0,638,Yes,0,11.198680365125727,9.392661928770137
29.0,female,High School,5,MORTGAGE,EDUCATION,9.54,0.15,8.0,590,Yes,0,11.542348335643398,9.615805480084347
23.0,male,Associate,0,MORTGAGE,EDUCATION,12.22,0.22,2.0,526,Yes,0,10.480494097961259,8.987196820661973
37.0,male,High School,15,MORTGAGE,PERSONAL,11.84,0.13,12.0,679,No,0,11.599185726610004,9.546812608597396
24.0,female,Master,1,MORTGAGE,EDUCATION,7.96,0.01,4.0,653,No,0,11.317992720381067,6.907755278982137
25.0,male,High School,2,RENT,MEDICAL,7.64,0.16,3.0,686,Yes,0,10.558231685563127,8.699514748210191
29.0,female,High School,7,MORTGAGE,EDUCATION,8.9,0.24,7.0,631,Yes,0,11.883812930836017,10.46310334047155
33.0,female,High School,11,RENT,VENTURE,10.21,0.02,11.0,627,No,0,11.040935864989436,7.0192966537150445
28.0,male,Associate,3,RENT,HOMEIMPROVEMENT,12.85,0.04,4.0,579,Yes,0,11.419065233482609,8.294049640102028
23.0,male,High School,0,RENT,DEBTCONSOLIDATION,9.08,0.12,4.0,534,Yes,0,11.51737554864384,9.392661928770137
32.0,female,Associate,12,MORTGAGE,DEBTCONSOLIDATION,8.84,0.08,8.0,651,Yes,0,12.241246720537827,9.680344001221918
30.0,male,Bachelor,9,MORTGAGE,PERSONAL,12.23,0.18,9.0,714,Yes,0,11.306048886119891,9.615805480084347
25.0,male,Associate,0,RENT,EDUCATION,13.08,0.19,4.0,681,Yes,0,11.062363613608628,9.392661928770137
27.0,male,Bachelor,3,RENT,MEDICAL,12.87,0.17,6.0,583,No,0,10.733413970757285,8.987196820661973
28.0,female,Bachelor,6,RENT,MEDICAL,11.52,0.13,8.0,665,No,0,10.69695506835746,8.657998068007258
24.0,male,Bachelor,2,RENT,DEBTCONSOLIDATION,10.25,0.08,4.0,657,Yes,0,10.976679463857327,8.46611040118692
27.0,female,High School,8,RENT,EDUCATION,10.88,0.18,9.0,670,Yes,0,10.916015307290108,9.210340371976184
33.0,female,Bachelor,10,MORTGAGE,MEDICAL,10.65,0.16,6.0,706,No,0,10.36992232096731,8.517193191416238
37.0,male,Bachelor,14,RENT,DEBTCONSOLIDATION,11.45,0.08,12.0,636,No,0,12.236742480831285,9.713657880251851
28.0,female,Master,5,MORTGAGE,DEBTCONSOLIDATION,14.69,0.08,6.0,683,Yes,0,11.415698449209124,8.881836305004146
23.0,female,High School,0,RENT,DEBTCONSOLIDATION,6.73,0.17,3.0,614,No,0,10.294718500616467,8.517193191416238
31.0,male,Master,7,RENT,DEBTCONSOLIDATION,12.96,0.08,9.0,638,No,0,11.056035474869876,8.517193191416238
28.0,male,Bachelor,7,RENT,EDUCATION,13.34,0.06,9.0,685,No,0,11.198557127255942,8.411832675758411
23.0,male,Bachelor,0,RENT,PERSONAL,12.12,0.15,4.0,654,Yes,0,10.747014024455444,8.85366542803745
25.0,female,High School,1,MORTGAGE,PERSONAL,11.32,0.07,4.0,551,No,0,11.70262804817903,9.104979856318357
23.0,female,Master,2,RENT,VENTURE,6.14,0.12,3.0,607,Yes,0,11.201496998788446,9.104979856318357
23.0,female,Associate,0,RENT,VENTURE,12.23,0.05,4.0,572,Yes,0,11.418263075304559,8.517193191416238
22.0,male,Associate,0,MORTGAGE,DEBTCONSOLIDATION,7.83,0.06,3.0,639,Yes,0,11.157449801606978,8.294049640102028
28.0,female,Bachelor,6,RENT,EDUCATION,10.44,0.09,6.0,605,Yes,0,11.542552226067565,9.103756886573398
29.0,female,Bachelor,5,RENT,VENTURE,12.13,0.15,9.0,658,No,0,10.850695387045004,8.922658299524402
24.0,male,High School,0,RENT,PERSONAL,11.39,0.15,4.0,590,Yes,0,10.794973165491312,8.922658299524402
34.0,male,Master,12,MORTGAGE,EDUCATION,10.63,0.02,12.0,580,No,0,11.21851413510048,7.068172000388042
22.0,female,Associate,0,OWN,VENTURE,10.52,0.09,3.0,475,Yes,0,10.654997976392988,8.294049640102028
26.0,female,Associate,2,MORTGAGE,DEBTCONSOLIDATION,9.84,0.14,4.0,608,Yes,0,10.698401298243683,8.699514748210191
36.0,female,Associate,14,RENT,MEDICAL,11.4,0.15,14.0,607,No,0,11.484042334411154,9.582731172354919
